,WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,Estimates Start After
2339,469,EGY,BCA_NGDPD,Egypt,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-0.822,-4.332,-6.836,-3.974,-8.101,-4.568,-2.759,-1.299,-2.146,-2.173,-2.699,3.435,8.307,4.428,0.35,0.611,-0.259,0.149,-2.779,-1.814,-1.11,-0.033,0.68,2.281,4.125,3.092,1.552,1.656,0.52,-2.231,-1.877,-2.457,-3.64,-2.219,-0.899,-3.657,-5.965,-6.086,-2.383,-3.603,-3.074,-3.882,-3.662,-2.71,-2.57,-2.584,-2.57,2020.0
2384,253,SLV,BCA_NGDPD,El Salvador,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",5.173,-3.545,-1.493,1.853,-1.712,-1.237,5.005,5.72,0.931,-6.139,-3.15,-3.188,-1.874,-1.225,-0.234,-2.932,-1.763,-0.956,-0.829,-2.121,-3.653,-1.224,-3.199,-5.302,-4.677,-4.229,-4.785,-7.151,-8.518,-1.774,-2.888,-5.481,-5.797,-6.905,-5.371,-3.216,-2.274,-1.86,-3.302,-0.615,0.491,-2.841,-2.878,-2.952,-3.367,-3.553,-3.623,2020.0
2564,734,SWZ,BCA_NGDPD,Eswatini,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-17.191,-10.182,-15.946,-14.567,-12.334,-7.726,1.695,7.892,9.644,7.66,4.103,3.674,-2.847,-4.255,0.114,-1.538,-2.842,-0.14,-5.192,-1.868,-2.639,0.584,2.319,4.068,2.574,-3.23,-5.974,-1.889,-7.02,-11.572,-8.748,-5.84,5.026,10.84,11.571,12.969,7.873,6.245,1.345,4.347,6.674,1.419,-0.723,0.507,1.096,1.345,0.578,2019.0
2609,644,ETH,BCA_NGDPD,Ethiopia,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.062,-2.571,-3.738,-2.094,-2.74,1.036,-1.932,-0.935,-2.592,-1.384,-1.145,-2.143,0.036,0.072,-1.082,2.3,0.301,-0.255,-0.52,-6.662,-2.452,-1.332,-3.999,-1.209,-3.77,-7.361,-11.73,-6.039,-5.519,-7.21,-4.018,-0.643,-6.559,-5.939,-7.916,-11.476,-10.908,-8.457,-6.525,-5.328,-4.6,-2.871,,,,,,2020.0
2654,819,FJI,BCA_NGDPD,Fiji,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.151,-13.496,-9.173,-8.7,-5.345,-5.417,-2.514,1.536,5.535,-1.274,-9.174,-4.925,-2.422,-5.089,-1.85,-1.463,0.813,-2.649,-0.416,-2.393,-5.076,-6.198,-1.014,-5.554,-12.5,-6.816,-13.018,-8.541,-13.948,-3.838,-4.119,-4.82,-1.354,-8.933,-5.798,-3.492,-3.627,-6.72,-8.421,-12.62,-13.438,-15.657,-8.68,-6.63,-6.24,-6.84,-9.674,2020.0
2699,172,FIN,BCA_NGDPD,Finland,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-2.612,-0.909,-1.738,-2.202,-0.039,-1.434,-0.941,-1.887,-2.466,-4.867,-5.052,-5.356,-4.663,-1.461,0.821,3.829,3.515,4.752,4.706,4.845,7.158,7.675,7.818,4.314,5.603,2.877,3.931,4.028,2.543,1.996,1.489,-1.44,-2.055,-1.798,-1.332,-0.937,-1.999,-0.803,-1.845,-0.312,0.763,-0.101,0.358,0.373,0.732,1.604,1.71,2020.0
2744,132,FRA,BCA_NGDPD,France,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-0.595,-0.771,-2.062,-0.838,-0.142,-0.063,0.304,-0.476,-0.457,-0.452,-0.776,-0.486,0.273,0.694,0.585,0.458,1.205,3.717,3.688,4.433,1.099,1.575,1.148,0.836,0.533,0.104,0.253,-0.102,-0.696,-0.55,-0.629,-0.859,-0.965,-0.51,-0.956,-0.368,-0.486,-0.767,-0.831,-0.291,-1.899,-1.666,-1.412,-1.05,-1.014,-0.754,-0.672,2020.0
2789,646,GAB,BCA_NGDPD,Gabon,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",27.326,15.581,13.324,12.222,17.905,10.001,-19.385,-7.197,-14.756,-3.977,2.367,1.581,-3.791,-1.006,7.522,8.797,14.655,9.367,-12.999,7.862,18.549,10.3,6.34,11.764,11.903,20.944,17.669,13.653,21.633,4.422,14.904,24.005,17.89,7.288,7.557,-5.571,-11.063,-8.652,-2.054,-0.857,-6.027,-3.788,-2.023,-2.515,-2.514,-2.295,-2.412,2019.0
2834,648,GMB,BCA_NGDPD,The Gambia,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-19.388,-5.978,-1.162,-0.649,-3.368,-1.297,-0.383,-0.839,1.636,0.844,-1.075,-0.064,-0.046,-1.881,-1.129,-1.742,-5.548,-0.493,-0.999,-1.18,-3.435,-3.297,-3.683,-4.626,-2.72,-6.283,-4.296,-5.18,-7.563,-7.783,-10.049,-7.437,-4.478,-6.738,-7.339,-9.888,-9.241,-7.394,-9.524,-6.146,-3.607,-12.704,-13.276,-11.22,-9.062,-6.945,-6.64,2019.0
2924,134,DEU,BCA_NGDPD,Germany,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-1.782,-0.684,0.866,0.666,1.423,2.662,4.024,3.709,4.317,4.689,3.131,-1.422,-1.183,-1.037,-1.5,-1.246,-0.676,-0.51,-0.711,-1.422,-1.761,-0.368,1.891,1.414,4.52,4.673,5.772,6.861,5.692,5.836,5.744,6.213,7.129,6.557,7.204,8.601,8.508,7.803,7.843,7.446,6.946,6.798,6.949,7.205,7.023,6.772,6.684,2020.0
2969,652,GHA,BCA_NGDPD,Ghana,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-0.144,-0.837,-0.269,-0.48,-1.186,-1.68,-1.313,-1.742,-1.427,-1.587,-1.979,-2.283,-3.214,-5.302,-3.331,-2.187,-1.979,-6.343,-3.486,-5.331,-4.21,-3.059,-0.535,0.082,-3.373,-4.955,-5.811,-6.338,-8.796,-4.039,-6.393,-6.584,-8.643,-8.954,-6.805,-5.712,-5.106,-3.316,-3.039,-2.744,-3.113,-2.225,-3.498,-4.471,-4.838,-4.118,-4.146,2019.0
3014,174,GRC,BCA_NGDPD,Greece,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.878,-4.586,-3.471,-3.818,-4.449,-6.892,-2.996,-1.878,-1.264,-3.259,-3.641,-1.502,-1.856,-0.691,-0.126,-2.367,-3.522,-3.751,-2.646,-3.609,-5.978,-6.945,-6.307,-6.35,-5.579,-7.409,-10.953,-14.039,-14.605,-10.962,-10.042,-10.149,-2.47,-2.565,-2.362,-1.506,-2.377,-2.571,-3.572,-2.232,-7.421,-7.406,-5.135,-4.884,-4.38,-3.937,-3.413,2020.0
3104,258,GTM,BCA_NGDPD,Guatemala,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-2.116,-6.793,-4.674,-2.526,-4.069,-2.249,-0.297,-6.453,-5.575,-4.288,-2.841,-2.005,-6.955,-6.361,-5.002,-4.074,-3.011,-3.731,-5.635,-5.899,-5.791,-6.138,-5.754,-4.416,-4.662,-4.403,-4.868,-5.098,-3.861,0.19,-1.848,-3.332,-3.701,-4.225,-3.301,-1.244,0.965,1.122,0.85,2.326,5.475,4.255,3.045,2.51,1.822,1.683,1.511,2020.0
3149,656,GIN,BCA_NGDPD,Guinea,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2.248,-3.086,-3.651,-0.12,-0.264,-1.642,-4.631,-1.347,-6.678,-5.311,-7.16,-5.242,-5.196,-4.349,-5.105,-5.297,-6.216,-4.61,-6.395,-5.326,-3.045,0.326,-0.008,-0.049,-1.814,-0.83,-3.125,-7.298,-6.582,-5.64,-6.397,-18.353,-19.93,-12.515,-14.393,-12.542,-30.656,-6.749,-19.537,-11.457,-13.66,-8.501,-11.16,-12.323,-12.691,-9.381,-7.838,2018.0
3194,654,GNB,BCA_NGDPD,Guinea-Bissau,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-21.099,-10.401,-18.884,-15.161,-19.834,-15.622,-10.533,-11.237,-14.922,-17.844,-8.263,-9.77,-11.467,-9.492,-12.734,-4.523,-6.004,-4.676,-3.556,-2.192,2.725,-3.875,-3.28,-2.523,-1.574,-1.635,-6.22,-4.072,-3.024,-5.393,-7.529,-1.208,-7.925,-4.345,0.494,1.824,1.358,0.263,-3.598,-8.822,-8.279,-5.527,-5.006,-4.295,-4.269,-3.98,-3.875,2017.0
3239,336,GUY,BCA_NGDPD,Guyana,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-18.219,-29.473,-26.108,-25.722,-17.769,-21.511,-20.412,-17.432,-12.075,-14.38,-23.486,-18.54,-14.045,-9.745,-5.036,-4.255,-2.124,-5.136,-6.088,-1.373,-4.656,-4.695,-3.194,-2.854,-1.153,-5.704,-8.643,-5.903,-9.322,-5.634,-6.543,-9.421,-7.432,-9.886,-6.676,-3.44,1.453,-4.876,-29.022,-54.439,-14.51,-16.783,13.781,20.523,30.743,22.341,15.383,2020.0
3284,263,HTI,BCA_NGDPD,Haiti,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.083,-3.569,-2.459,-2.182,-1.878,-1.446,-0.842,-1.136,-1.261,0.005,-2.918,-6.816,-8.218,-5.627,-0.524,-0.807,-0.8,-0.205,0.243,-0.611,-0.585,-1.171,-0.492,-0.914,-0.931,0.425,-0.919,-0.897,-1.953,-1.053,-0.859,-2.512,-3.277,-3.763,-4.971,-1.791,-1.91,-2.161,-2.881,-1.164,3.404,-0.287,0.162,0.103,-0.053,-0.114,-0.211,2020.0
3329,268,HND,BCA_NGDPD,Honduras,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-9.027,-7.857,-5.595,-5.225,-6.016,-3.659,-1.93,-4.264,-2.082,-3.082,-1.929,-3.585,-4.703,-6.467,-6.586,-3.265,-3.717,-2.96,-2.014,-3.76,-7.072,-6.256,-3.583,-6.717,-7.648,-2.975,-3.7,-9.03,-15.343,-3.816,-5.077,-7.954,-8.531,-9.527,-6.945,-4.671,-3.144,-1.246,-5.731,-1.365,3.002,-3.032,-3.206,-3.479,-3.735,-3.83,-3.961,2019.0
3374,532,HKG,BCA_NGDPD,Hong Kong SAR,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-4.962,-2.492,-0.546,0.562,6.842,7.318,6.456,7.662,6.436,9.155,6.193,4.312,3.007,4.745,-0.825,-6.266,-2.505,-4.358,1.485,6.426,4.391,6.136,7.893,10.82,9.965,11.918,12.68,13.022,15.053,9.88,6.996,5.571,1.579,1.519,1.391,3.317,3.959,4.569,3.739,5.883,6.538,6.021,5.619,5.041,4.55,4.355,3.997,2020.0
3419,944,HUN,BCA_NGDPD,Hungary,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-4.782,-5.794,-2.206,-0.829,0.184,-2.122,-5.527,-2.49,-1.926,-1.939,0.842,-3.589,-1.995,-12.152,-11.76,-3.493,-3.83,-4.06,-7.066,-7.89,-8.503,-5.824,-6.344,-7.985,-8.542,-7.203,-7.462,-7.383,-7.265,-0.799,0.194,0.466,1.551,3.47,1.208,2.349,4.487,2.003,0.3,-0.451,-0.096,0.6,0.881,1.511,1.128,0.727,0.727,2020.0
3464,176,ISL,BCA_NGDPD,Iceland,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-2.021,-4.085,-7.881,-1.88,-4.475,-3.846,0.529,-3.301,-3.375,-1.323,-2.035,-3.904,-2.336,0.692,1.905,0.182,-2.434,-2.353,-7.199,-7.116,-10.197,-4.255,1.209,-4.888,-10.048,-15.708,-22.711,-13.576,-20.791,-8.913,-6.095,-4.727,-3.579,6.252,4.403,5.626,8.097,4.221,3.536,5.83,0.913,1.002,1.233,1.552,1.756,1.943,2.039,2020.0
3509,534,IND,BCA_NGDPD,India,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-1.478,-1.611,-1.667,-1.444,-1.121,-2.025,-1.806,-1.708,-2.404,-1.979,-2.947,-0.426,-1.675,-0.408,-1.012,-1.609,-1.125,-1.3,-0.942,-1.006,-0.559,0.688,1.211,2.277,-0.342,-1.187,-1.008,-1.27,-2.28,-2.815,-2.802,-4.29,-4.806,-1.737,-1.314,-1.05,-0.626,-1.835,-2.117,-0.855,0.903,-1.031,-1.374,-1.481,-1.859,-2.301,-2.531,2020.0
3554,536,IDN,BCA_NGDPD,Indonesia,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",2.921,-0.541,-4.745,-6.495,-2.145,-1.961,-4.248,-2.521,-1.958,-1.387,-2.315,-2.847,-1.842,-1.205,-1.404,-2.784,-2.657,-1.458,3.469,3.4,4.452,3.954,3.676,3.174,1.881,0.513,2.408,1.445,0.022,1.84,0.702,0.189,-2.657,-3.176,-3.087,-2.035,-1.819,-1.595,-2.938,-2.703,-0.42,-0.27,-1.017,-1.748,-1.811,-1.97,-2.227,2020.0
3599,429,IRN,BCA_NGDPD,Islamic Republic of Iran,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.301,-3.868,3.834,-0.269,-0.553,-0.519,-2.693,-0.951,-0.689,-0.803,-0.459,-3.744,-14.568,-6.425,6.065,2.851,3.233,1.191,-1.04,2.408,3.575,1.797,4.56,2.111,1.341,5.116,7.943,8.932,4.966,1.936,4.38,10.356,5.542,5.783,2.817,0.353,3.166,3.348,5.857,0.646,-0.085,1.287,0.988,0.991,0.983,0.974,0.96,2021.0
3689,178,IRL,BCA_NGDPD,Ireland,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-10.557,-12.631,-8.782,-5.602,-5.163,-3.271,-2.875,-0.261,0.254,-1.299,-0.772,0.696,0.993,3.563,2.678,2.478,2.666,2.348,0.363,-0.115,0.614,0.179,0.247,0.492,-0.098,-3.54,-5.353,-6.511,-6.255,-4.667,-1.197,-1.637,-3.381,1.554,1.074,4.397,-4.212,0.491,4.91,-19.85,-2.654,11.107,8.834,7.804,6.781,6.253,6.0,2020.0
3734,436,ISR,BCA_NGDPD,Israel,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.678,-5.387,-8.321,-7.828,-5.49,3.722,3.905,-3.591,-1.715,0.434,0.29,-1.927,-1.179,-3.344,-4.025,-4.934,-4.857,-3.175,-1.009,-1.313,-1.502,-1.475,-0.893,0.602,1.499,3.057,4.081,3.136,1.02,3.246,3.321,1.466,0.428,2.915,4.066,5.233,3.499,3.612,2.837,3.35,5.439,4.457,3.817,3.569,3.322,3.208,3.198,2020.0
3779,136,ITA,BCA_NGDPD,Italy,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.516,-3.53,-2.374,0.305,-0.909,-1.217,0.425,-0.359,-0.894,-1.604,-1.855,-2.425,-2.604,1.13,1.163,2.077,2.944,2.603,1.654,0.801,-0.273,0.155,-0.498,-0.787,-0.482,-0.883,-1.476,-1.367,-2.795,-1.885,-3.295,-2.825,-0.231,1.109,1.899,1.421,2.594,2.578,2.511,3.206,3.547,3.717,3.557,3.555,3.56,3.568,3.552,2020.0
3824,343,JAM,BCA_NGDPD,Jamaica,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-4.579,-15.407,-16.661,-10.405,-11.564,-12.738,-3.518,-5.263,-1.907,-8.764,-7.172,-3.978,-1.801,-1.571,-0.374,-1.379,-1.382,-3.727,-2.969,-3.293,-3.955,-6.991,-10.628,-7.427,-6.313,-9.549,-9.901,-15.76,-20.33,-9.313,-7.086,-13.634,-9.754,-9.546,-8.037,-3.039,-0.308,-2.687,-1.559,-2.304,-0.126,-1.585,-3.664,-2.3,-2.889,-2.993,-3.094,2019.0
3869,158,JPN,BCA_NGDPD,Japan,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-0.953,0.383,0.591,1.64,2.603,3.516,3.985,3.26,2.526,2.026,1.399,1.862,2.818,2.903,2.611,1.991,1.4,2.117,2.809,2.465,2.628,1.97,2.609,3.085,3.721,3.521,3.792,4.633,2.792,2.745,3.838,2.084,0.951,0.882,0.751,3.07,3.953,4.128,3.53,3.437,3.259,3.466,3.315,3.226,3.189,3.221,3.212,2020.0
3914,439,JOR,BCA_NGDPD,Jordan,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",9.279,-0.86,-6.888,-7.698,-5.164,-5.051,-0.602,-5.054,-4.504,8.778,-5.294,-8.783,-15.085,-11.028,-6.227,-3.772,-3.105,0.393,0.173,4.819,0.315,-0.269,5.078,11.4,0.332,-17.5,-11.117,-16.291,-9.075,-5.075,-6.946,-10.026,-14.892,-10.169,-7.079,-8.993,-9.656,-10.609,-6.9,-2.127,-7.983,-8.925,-4.445,-3.236,-2.765,-2.57,-2.042,2019.0
4004,664,KEN,BCA_NGDPD,Kenya,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-4.27,-2.906,-1.641,-0.275,-0.711,-0.647,-0.213,-2.17,-1.965,-2.483,-2.85,-1.231,-1.553,5.62,3.806,-1.166,0.239,0.226,0.923,3.791,-0.753,-1.215,-0.421,0.434,-0.426,-0.771,-1.199,-2.098,-4.063,-3.856,-5.22,-8.204,-7.474,-7.847,-9.325,-6.282,-5.393,-6.939,-5.473,-5.534,-4.424,-5.039,-5.098,-5.115,-4.993,-5.007,-5.007,2019.0
4049,826,KIR,BCA_NGDPD,Kiribati,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",27.239,20.588,11.498,10.348,23.095,17.668,33.853,17.533,1.612,5.928,-14.613,18.295,-17.961,-1.653,0.769,-10.681,-24.789,6.185,24.336,2.629,-3.65,-9.846,-11.806,-9.292,-7.292,-25.433,-8.774,-1.887,-3.649,-12.33,0.124,-9.515,1.902,-5.456,31.143,32.812,10.77,37.627,38.08,43.909,7.503,15.32,15.843,16.573,17.856,18.189,17.75,2019.0
4094,542,KOR,BCA_NGDPD,Korea,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-10.55,-8.895,-7.187,-4.095,-1.895,-2.15,2.231,5.834,6.392,1.525,-0.99,-2.43,-0.816,0.43,-1.034,-1.805,-4.009,-1.895,10.477,4.381,1.766,0.395,0.649,1.609,3.696,1.306,0.199,0.893,0.167,3.506,2.444,1.327,3.818,5.637,5.593,7.17,6.531,4.635,4.49,3.614,4.595,4.457,4.181,4.17,4.205,4.276,4.336,2020.0
4184,443,KWT,BCA_NGDPD,Kuwait,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",53.272,54.567,22.578,27.829,32.641,23.033,32.631,21.111,26.416,40.332,20.336,-242.188,-2.27,10.426,12.98,18.448,22.567,25.942,8.536,16.811,38.892,23.868,11.183,19.695,26.238,37.211,44.616,36.789,40.871,26.689,31.814,42.942,45.462,40.307,33.445,3.504,-4.623,7.96,14.397,16.258,16.718,15.507,13.266,10.667,8.972,8.743,8.69,2019.0
4274,544,LAO,BCA_NGDPD,Lao P.D.R.,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-2.242,-4.934,-4.523,-3.485,-1.961,-1.611,-2.499,-4.514,-6.699,-7.916,-4.465,-1.218,-1.746,-1.607,-3.451,-3.464,-6.26,-5.738,-5.679,-6.805,1.459,-12.26,-9.34,-11.595,-13.886,-15.821,-9.308,-10.387,-15.602,-17.77,-16.486,-15.265,-21.317,-26.506,-23.273,-22.421,-11.017,-11.149,-12.963,-9.113,-4.448,-6.24,-6.912,-7.384,-8.422,-6.606,-6.508,2020.0
4364,446,LBN,BCA_NGDPD,Lebanon,Current account balance,"Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income.",Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.459,-19.42,37.827,-32.603,-27.158,-13.774,-7.557,-6.148,-21.696,-22.507,-39.217,-57.481,-50.545,-6.19,-6.251,-9.767,-10.269,-32.429,-29.927,-19.386,-17.608,-19.695,-16.879,-18.616,-17.997,-11.276,-8.825,-9.68,-17.25,-22.448,-20.692,-16.408,-25.905,-27.972,-28.844,-19.809,-23.42,-26.326,-28.448,-27.573,-17.792,,,,,,,2019.0
