,WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,Estimates Start After
5687,692,NER,PCPIPCH,Niger,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",7.325,24.3,10.4,1.621,8.412,-1.07,-3.245,-6.638,0.598,-0.818,-2.025,1.499,-5.912,-0.326,35.534,10.858,5.339,2.93,4.571,-2.061,2.704,3.936,2.505,-1.476,0.245,7.81,0.04,0.054,11.31,0.455,0.944,2.93,0.465,2.285,-0.89,0.961,0.179,0.19,2.753,-2.52,2.898,2.901,2.5,2.0,2.0,2.0,2.0,2020.0
5822,142,NOR,PCPIPCH,Norway,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",10.912,13.643,11.341,8.465,6.218,5.715,7.176,8.717,6.676,4.546,4.131,3.438,2.328,2.288,1.376,2.46,1.263,2.567,2.252,2.366,3.086,3.004,1.287,2.488,0.454,1.532,2.329,0.713,3.754,2.197,2.419,1.285,0.697,2.12,2.042,2.171,3.55,1.875,2.765,2.168,1.287,2.6,2.0,2.0,2.0,2.0,2.0,2019.0
5867,449,OMN,PCPIPCH,Oman,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",10.011,6.4,2.538,-2.074,-7.358,-3.971,7.644,2.561,1.589,1.564,10.011,4.6,0.956,1.136,-0.655,-1.131,0.496,-0.36,0.429,0.512,-1.197,-0.841,-0.286,0.185,0.757,1.861,3.204,5.892,12.56,3.537,3.256,4.032,2.936,1.246,1.011,0.065,1.109,1.597,0.881,0.134,-0.904,3.0,2.696,2.55,2.641,2.496,2.496,2020.0
5912,564,PAK,PCPIPCH,Pakistan,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",11.927,11.949,5.862,6.446,6.056,5.564,3.467,4.692,8.835,7.882,9.051,12.628,4.849,9.827,11.268,13.028,10.782,12.825,6.836,5.738,3.587,4.409,3.535,3.104,4.566,9.277,7.923,7.77,11.995,19.566,10.103,13.661,11.004,7.361,8.621,4.525,2.864,4.148,3.925,6.738,10.741,8.901,8.503,7.625,6.452,6.489,6.517,2020.0
6002,283,PAN,PCPIPCH,Panama,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",13.808,7.3,4.251,2.103,1.583,1.027,-0.066,0.996,0.359,0.116,0.769,1.547,1.751,0.478,1.332,0.939,1.264,1.255,0.628,1.3,1.446,0.314,0.998,0.058,0.475,2.86,2.458,4.169,8.759,2.409,3.491,5.876,5.698,4.027,2.623,0.137,0.74,0.876,0.762,-0.355,-1.55,1.445,1.962,2.0,2.0,2.0,2.0,2020.0
6047,853,PNG,PCPIPCH,Papua New Guinea,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",12.064,8.054,5.535,7.902,7.421,3.71,5.454,3.337,5.445,4.48,6.953,6.966,4.31,4.977,2.849,17.281,11.632,3.943,13.59,14.932,15.596,9.298,11.799,14.709,2.159,1.781,2.368,0.911,10.767,6.913,5.102,4.441,4.537,4.96,5.222,5.996,6.674,5.422,4.71,3.682,4.872,3.63,4.516,3.97,3.666,3.649,3.565,2019.0
6092,288,PRY,PCPIPCH,Paraguay,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",22.535,13.793,5.374,12.807,20.938,24.845,31.697,21.658,22.594,25.592,38.162,24.275,15.105,18.277,20.596,13.387,9.798,6.95,11.554,6.751,8.984,7.268,10.509,14.228,4.332,6.794,9.595,8.13,10.155,2.592,4.651,8.254,3.676,2.684,5.029,3.129,4.087,3.602,3.976,2.757,1.768,3.484,4.0,4.0,4.0,4.0,4.0,2019.0
6137,293,PER,PCPIPCH,Peru,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",59.145,75.433,64.46,111.149,110.209,163.398,77.921,85.846,666.955,3398.27,7481.69,409.528,73.529,48.58,23.735,11.13,11.549,8.547,7.255,3.469,3.759,1.975,0.192,2.261,3.662,1.618,2.001,1.779,5.788,2.935,1.53,3.37,3.655,2.806,3.246,3.548,3.593,2.804,1.317,2.136,1.827,3.145,2.528,2.279,2.028,2.023,2.023,2020.0
6182,566,PHL,PCPIPCH,Philippines,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",18.201,13.083,8.979,5.252,46.673,23.215,-0.325,3.042,12.23,11.367,13.201,19.308,8.594,6.757,12.491,6.846,8.33,5.656,9.36,6.143,6.556,5.403,2.751,2.22,4.804,6.632,5.453,2.938,8.194,4.215,3.783,4.698,3.181,2.583,3.598,0.674,1.254,2.853,5.212,2.48,2.635,4.304,2.977,3.004,3.0,3.0,3.0,2020.0
6227,964,POL,PCPIPCH,Poland,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",9.4,21.207,100.83,22.118,75.649,15.107,17.793,25.23,60.2,251.1,585.8,70.3,43.0,35.3,32.2,27.875,19.9,14.9,11.8,7.3,10.1,5.5,1.9,0.842,3.492,2.133,1.033,2.492,4.217,3.45,2.583,4.267,3.7,0.9,-0.025,-0.933,-0.583,1.975,1.6,2.308,3.4,4.422,3.266,2.792,2.828,2.6,2.5,2020.0
6272,182,PRT,PCPIPCH,Portugal,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",5.862,21.152,22.73,25.106,29.3,19.335,11.666,9.402,9.58,12.611,13.37,11.428,8.863,5.93,4.971,3.969,2.936,1.89,2.215,2.17,2.805,4.41,3.701,3.237,2.51,2.13,3.046,2.422,2.652,-0.903,1.391,3.554,2.776,0.44,-0.16,0.508,0.636,1.556,1.168,0.3,-0.121,1.194,1.276,1.362,1.392,1.351,1.351,2020.0
6362,453,QAT,PCPIPCH,Qatar,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",6.838,8.46,5.7,2.696,1.142,1.129,1.897,4.491,4.822,3.3,3.012,4.511,2.878,-0.699,1.408,3.009,6.966,2.731,2.863,2.187,1.556,1.724,0.0,2.26,6.814,8.966,11.709,13.739,15.068,-4.87,-2.389,1.981,1.829,3.143,4.244,0.939,2.689,0.403,0.301,-0.7,-2.719,2.526,3.175,2.385,2.499,2.514,2.527,2020.0
6407,968,ROU,PCPIPCH,Romania,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",1.523,2.2,16.928,4.686,-0.32,-0.2,0.7,1.1,2.6,0.9,127.9,161.121,210.386,256.105,136.742,32.272,38.809,154.763,59.097,45.804,45.667,34.454,22.498,15.37,11.855,8.995,6.591,4.834,7.846,5.584,6.113,5.795,3.339,4.002,1.076,-0.596,-1.555,1.344,4.631,3.825,2.646,4.32,3.385,2.953,2.605,2.549,2.549,2020.0
6497,714,RWA,PCPIPCH,Rwanda,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",7.195,6.438,12.613,6.629,5.359,1.729,-1.1,4.146,2.913,1.038,4.202,19.6,9.5,12.468,20.996,55.967,13.193,11.755,6.462,-2.419,3.908,3.359,1.981,7.445,11.98,9.122,8.831,9.081,15.44,10.347,2.306,5.668,6.286,4.223,1.784,2.507,5.723,4.837,1.364,2.426,7.716,2.4,4.9,5.8,5.0,5.0,5.0,2019.0
6542,862,WSM,PCPIPCH,Samoa,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",33.05,20.51,18.3,16.46,11.86,9.091,2.682,11.161,3.192,12.25,8.483,-1.82,9.034,1.709,12.087,-2.926,5.418,6.9,5.4,0.373,-0.165,1.891,7.43,4.367,7.847,7.821,3.231,4.482,6.267,14.642,-0.201,2.875,6.191,-0.207,-1.238,1.923,0.13,1.298,3.672,2.193,1.486,-3.0,2.7,2.1,2.4,2.6,2.6,2020.0
6632,716,STP,PCPIPCH,S„o TomÈ and PrÌncipe,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",0.216,11.483,0.4,7.0,3.2,0.1,13.9,25.0,44.277,42.886,42.248,46.48,33.697,25.5,51.16,36.8,42.047,69.049,42.105,11.011,11.011,9.219,10.13,9.793,13.285,17.152,23.075,18.55,31.991,16.957,13.339,14.321,10.638,8.106,6.988,6.13,5.407,5.69,7.873,7.716,9.821,8.324,7.804,5.818,5.222,5.032,4.381,2020.0
6677,456,SAU,PCPIPCH,Saudi Arabia,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",4.402,3.589,1.866,0.576,-0.676,-2.309,-3.121,-2.394,-0.35,1.213,-1.056,3.88,-1.028,1.241,1.364,5.122,0.27,-0.246,-0.423,-2.11,-1.036,-1.119,0.111,0.479,0.294,0.573,1.892,4.975,6.122,4.263,3.699,3.745,2.867,3.556,2.235,1.216,2.048,-0.813,2.45,-2.091,3.438,3.229,2.223,1.976,1.992,2.011,2.011,2020.0
6722,722,SEN,PCPIPCH,Senegal,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",8.837,5.779,17.384,11.707,11.742,13.041,6.122,-4.13,-1.823,0.449,0.325,-1.754,-0.007,-0.744,32.104,8.076,2.835,1.784,0.989,0.818,0.754,3.053,2.398,-0.048,0.515,1.707,2.114,5.863,6.335,-2.248,1.228,3.404,1.417,0.71,-1.089,0.858,1.192,1.143,0.455,1.02,2.529,2.441,2.001,1.5,1.5,1.5,1.5,2020.0
6812,718,SYC,PCPIPCH,Seychelles,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",13.516,10.512,-0.854,6.577,1.179,0.585,2.397,2.244,0.478,3.323,3.952,2.032,2.02,-0.336,2.229,0.505,-2.059,1.804,2.7,6.3,6.3,6.0,0.2,3.3,3.9,0.648,-1.858,5.324,36.965,31.754,-2.405,2.559,7.11,4.339,1.386,4.043,-1.016,2.858,3.702,1.807,1.203,9.962,3.724,3.2,3.0,3.0,3.0,2020.0
6857,724,SLE,PCPIPCH,Sierra Leone,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",12.867,23.369,26.89,68.526,66.575,76.576,80.867,178.7,34.287,60.8,110.946,102.695,65.5,22.202,24.199,25.987,23.137,14.559,35.986,34.092,-0.918,2.568,0.121,3.991,12.922,13.702,10.533,16.97,8.205,7.469,7.194,6.788,6.588,5.518,4.645,6.694,10.883,18.22,16.033,14.803,13.447,11.348,13.3,11.4,10.3,8.9,7.0,2019.0
6902,576,SGP,PCPIPCH,Singapore,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",8.541,8.189,3.918,1.037,2.604,0.492,-1.381,0.483,1.523,2.294,3.45,3.44,2.244,2.292,3.095,1.725,1.379,2.023,-0.271,0.023,1.349,1.014,-0.391,0.487,1.671,0.469,0.963,2.105,6.628,0.597,2.824,5.248,4.576,2.359,1.025,-0.523,-0.532,0.576,0.439,0.565,-0.182,1.56,1.459,1.506,1.508,1.491,1.481,2020.0
7037,813,SLB,PCPIPCH,Solomon Islands,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",8.25,13.144,12.998,6.95,10.922,9.409,13.1,11.494,16.812,14.936,8.7,15.0,10.8,9.2,13.294,9.612,11.773,8.065,12.355,7.953,6.928,7.628,9.366,10.077,6.916,7.53,11.235,7.654,17.338,7.166,0.905,7.418,5.914,5.249,5.296,-0.569,0.497,0.503,3.475,1.635,2.964,2.423,3.464,2.761,2.445,2.251,2.012,2019.0
7127,199,ZAF,PCPIPCH,South Africa,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",14.236,15.28,14.43,12.463,11.343,16.393,18.41,16.228,12.939,14.757,14.213,15.21,14.059,9.658,8.842,8.753,7.354,8.63,6.976,5.082,5.389,5.637,9.145,5.871,1.425,3.351,4.618,7.154,10.986,7.121,4.264,4.985,5.624,5.76,6.09,4.575,6.341,5.273,4.62,4.13,3.268,4.414,4.483,4.5,4.5,4.5,4.5,2020.0
7217,184,ESP,PCPIPCH,Spain,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",15.578,14.549,14.416,12.174,11.28,8.815,8.795,5.248,4.837,6.791,6.722,5.934,7.145,4.569,4.718,4.674,3.599,1.877,1.764,2.235,3.484,3.59,3.104,3.039,3.039,3.368,3.515,2.787,4.076,-0.288,1.8,3.196,2.446,1.409,-0.151,-0.5,-0.203,1.956,1.675,0.7,-0.323,2.238,1.646,1.381,1.578,1.71,1.7,2020.0
7262,524,LKA,PCPIPCH,Sri Lanka,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",26.145,17.969,10.826,13.964,16.638,1.481,7.976,7.717,13.992,11.568,21.495,12.186,11.383,11.747,8.448,7.675,15.937,9.565,9.371,4.692,6.176,14.158,9.551,8.969,9.011,10.983,10.02,15.842,9.636,3.43,6.25,6.723,7.537,6.939,2.763,2.237,3.988,6.581,4.27,4.303,4.557,5.115,6.25,6.5,6.25,5.75,5.25,2020.0
7307,361,KNA,PCPIPCH,St. Kitts and Nevis,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",19.332,8.559,5.975,2.23,2.727,2.666,-0.029,0.937,0.23,5.133,4.2,4.201,2.837,1.791,1.427,3.0,2.048,8.675,3.684,3.351,2.11,2.138,2.078,2.268,2.25,3.374,8.487,4.481,5.3,2.058,0.851,5.835,0.816,1.107,0.248,-2.302,-0.688,0.696,-1.036,-0.331,-0.589,-0.972,-0.546,0.822,1.967,1.967,1.967,2020.0
7352,362,LCA,PCPIPCH,St. Lucia,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",19.367,15.125,4.614,1.473,2.049,0.503,2.174,7.039,0.829,4.395,4.331,5.539,5.661,0.775,2.664,5.863,0.925,-0.006,3.202,2.415,4.848,5.273,-0.256,1.034,1.46,3.911,3.564,2.823,5.55,-0.157,3.25,2.769,4.178,1.472,3.518,-0.984,-3.079,0.105,2.386,0.536,-1.753,2.525,2.972,1.968,2.0,2.0,2.0,2020.0
7397,364,VCT,PCPIPCH,St. Vincent and the Grenadines,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",17.207,12.736,7.228,5.458,2.702,2.079,1.154,2.874,0.443,2.64,7.249,-0.358,0.531,4.291,0.288,1.738,4.408,0.444,2.142,1.031,0.198,1.358,0.749,0.125,2.854,3.444,3.015,6.994,10.122,0.373,0.752,3.186,2.598,0.805,0.194,-1.726,-0.158,2.153,2.324,0.906,-0.606,1.953,2.145,2.143,2.02,2.045,2.045,2020.0
7442,732,SDN,PCPIPCH,Sudan,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",26.531,24.019,26.608,30.566,33.659,45.625,59.996,26.512,62.864,65.338,-0.874,123.578,117.624,101.305,115.478,68.375,86.764,47.169,24.622,17.166,7.121,1.935,22.225,6.489,9.658,8.506,7.199,14.754,14.297,11.257,12.978,18.097,35.559,36.522,36.907,16.91,17.75,32.352,63.293,50.994,163.258,194.603,41.809,17.562,9.322,8.178,8.025,2019.0
7487,366,SUR,PCPIPCH,Suriname,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",14.151,8.678,7.119,4.374,3.688,10.852,18.664,53.418,7.34,0.758,21.766,10.488,21.311,79.263,142.841,24.162,2.84,6.081,11.248,60.526,29.557,34.366,15.516,23.001,9.126,13.981,11.281,6.426,14.667,-0.3,6.948,17.684,5.009,1.916,3.384,6.896,55.501,22.024,6.939,4.392,34.89,54.388,31.68,21.337,15.004,13.427,12.789,2020.0
7532,144,SWE,PCPIPCH,Sweden,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",17.452,12.104,8.589,8.873,8.044,7.373,4.236,4.189,5.825,6.443,3.198,8.79,1.377,4.689,2.907,2.469,1.019,1.818,1.008,0.57,1.296,2.68,1.936,2.319,1.02,0.836,1.499,1.68,3.348,1.937,1.901,1.36,0.937,0.443,0.209,0.704,1.137,1.867,2.035,1.722,0.657,2.036,1.6,1.7,1.84,1.94,1.94,2020.0
7577,146,CHE,PCPIPCH,Switzerland,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",4.022,6.486,5.671,2.95,2.937,3.427,0.743,1.435,1.872,3.154,5.404,5.859,4.037,3.293,0.851,1.798,0.81,0.519,0.019,0.808,1.561,0.991,0.641,0.636,0.801,1.173,1.064,0.735,2.428,-0.48,0.688,0.228,-0.693,-0.216,-0.012,-1.142,-0.434,0.534,0.935,0.361,-0.726,0.441,0.595,0.81,0.993,0.992,0.992,2020.0
7667,528,TWN,PCPIPCH,Taiwan Province of China,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",19.023,16.315,2.955,1.36,-0.024,-0.154,0.693,0.515,1.286,4.414,4.126,4.254,4.278,2.98,3.798,3.928,2.888,0.898,1.479,0.371,1.185,-0.198,-0.198,-0.187,1.642,1.857,0.945,1.82,2.95,-0.411,1.123,1.367,1.618,1.025,1.345,-0.608,1.027,1.087,1.504,0.546,-0.181,1.6,1.5,1.403,1.437,1.437,1.437,2020.0
7757,738,TZA,PCPIPCH,Tanzania,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",30.2,25.7,28.9,27.1,36.1,33.3,32.4,29.9,31.2,25.8,36.4,25.2,20.7,26.1,37.9,26.77,21.049,16.138,12.778,7.889,5.956,5.147,4.555,4.429,4.138,4.359,7.251,7.028,10.276,12.144,7.192,12.691,16.001,7.87,6.132,5.588,5.17,5.319,3.509,3.448,3.289,3.235,3.396,3.486,3.508,3.511,3.531,2020.0
7802,578,THA,PCPIPCH,Thailand,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",19.7,12.7,5.3,3.7,0.784,2.45,1.81,2.502,3.833,5.403,3.117,5.728,4.133,3.295,5.077,5.795,5.823,5.63,7.962,0.236,1.7,1.61,0.66,1.813,2.812,4.467,4.712,2.167,5.485,-0.87,3.299,3.811,3.012,2.185,1.894,-0.899,0.188,0.665,1.065,0.706,-0.847,0.859,1.331,1.08,1.55,1.75,1.9,2020.0
7892,742,TGO,PCPIPCH,Togo,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",12.32,19.716,11.13,9.355,-3.527,-1.815,4.125,0.054,-0.151,-0.951,1.13,0.238,1.622,-0.089,35.259,15.797,4.596,5.307,0.975,-0.053,1.567,5.074,2.73,-0.932,0.677,5.295,1.082,0.433,7.69,4.067,0.212,3.558,2.639,1.763,0.187,1.79,0.857,-0.215,0.928,0.687,1.831,2.747,2.525,2.232,2.017,1.468,1.001,2019.0
7937,866,TON,PCPIPCH,Tonga,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",-7.348,14.9,10.879,9.733,7.908,5.201,29.867,7.697,10.326,3.968,5.632,13.921,8.597,1.81,3.922,-0.48,2.674,0.568,2.868,3.922,4.932,7.252,9.988,10.669,11.759,9.982,7.246,5.04,9.616,5.481,1.674,6.02,3.285,0.675,2.286,0.054,-0.621,7.201,6.782,3.286,0.423,1.414,4.688,1.825,1.992,2.655,2.862,2020.0
7982,369,TTO,PCPIPCH,Trinidad and Tobago,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",17.47,14.332,11.635,15.175,13.335,7.623,7.694,10.752,7.758,11.432,11.064,3.8,6.486,10.791,8.814,5.272,3.286,3.662,5.603,3.414,3.524,5.602,4.142,3.781,3.757,6.878,8.308,7.875,12.036,7.01,10.537,5.091,9.28,5.189,5.698,4.659,3.069,1.884,1.019,1.001,0.599,1.04,-0.037,1.376,1.376,1.376,1.376,2020.0
8027,744,TUN,PCPIPCH,Tunisia,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",10.011,8.903,13.673,8.972,8.596,7.551,6.159,8.224,7.156,7.722,6.502,7.693,5.518,4.04,5.423,6.232,3.733,3.599,3.102,2.768,2.77,1.945,2.714,2.72,3.692,1.962,4.143,3.421,4.915,3.541,4.361,3.24,4.612,5.316,4.626,4.437,3.629,5.309,7.308,6.722,5.635,5.73,6.534,5.465,5.149,5.109,5.004,2020.0
8072,186,TUR,PCPIPCH,Turkey,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",110.638,36.364,31.111,31.335,48.378,44.506,34.617,38.851,73.668,63.267,60.317,65.967,70.073,66.097,104.54,89.566,80.236,85.653,84.721,64.87,55.035,54.246,45.134,25.337,8.599,8.179,9.597,8.756,10.444,6.251,8.566,6.472,8.892,7.493,8.855,7.671,7.775,11.144,16.332,15.177,12.279,16.984,15.374,12.789,12.497,12.497,12.497,2020.0
8207,746,UGA,PCPIPCH,Uganda,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",99.203,100.0,100.0,150.0,16.711,100.0,143.8,215.4,166.7,130.8,45.4,20.819,42.248,29.969,5.85,6.787,7.516,7.729,5.834,5.759,3.382,1.922,-0.3,8.71,3.666,8.602,7.219,6.09,12.044,13.017,3.987,18.667,14.012,5.468,4.288,3.691,5.171,5.641,2.623,2.344,2.758,2.161,5.014,6.191,3.883,3.816,5.0,2020.0
8297,466,ARE,PCPIPCH,United Arab Emirates,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",10.066,7.946,7.083,1.297,2.433,3.5,5.435,5.498,4.995,2.792,0.604,3.4,6.383,5.273,5.699,4.33,2.976,2.966,1.994,2.1,1.348,2.8,2.918,3.119,5.041,6.195,9.285,11.128,12.272,1.562,0.878,0.877,0.662,1.101,2.346,4.07,1.617,1.967,3.069,-1.931,-2.074,2.023,2.181,2.091,2.0,2.0,2.0,2020.0
8342,112,GBR,PCPIPCH,United Kingdom,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",16.849,12.189,8.511,5.198,4.448,5.16,3.626,4.066,4.612,5.216,6.999,7.519,4.232,2.533,1.994,2.63,2.425,1.825,1.557,1.329,0.796,1.234,1.259,1.362,1.344,2.057,2.329,2.323,3.602,2.165,3.298,4.464,2.828,2.565,1.461,0.04,0.66,2.683,2.478,1.791,0.851,2.191,2.62,2.0,2.0,2.0,2.0,2020.0
8387,111,USA,PCPIPCH,United States,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",13.502,10.378,6.158,3.16,4.368,3.528,1.944,3.578,4.1,4.791,5.419,4.216,3.042,2.97,2.596,2.805,2.937,2.338,1.547,2.193,3.367,2.817,1.596,2.298,2.668,3.366,3.222,2.871,3.815,-0.32,1.637,3.14,2.073,1.466,1.615,0.121,1.267,2.137,2.434,1.812,1.248,4.284,3.456,2.665,2.598,2.499,2.336,2020.0
8432,298,URY,PCPIPCH,Uruguay,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",63.475,34.046,18.991,49.198,55.305,72.222,76.38,63.567,62.192,80.447,112.526,101.972,68.456,54.081,44.736,42.248,28.342,19.819,10.809,5.661,4.761,4.366,13.967,19.379,9.159,4.7,6.398,8.115,7.877,7.062,6.699,8.093,8.098,8.575,8.877,8.666,9.639,6.218,7.607,7.882,9.756,7.515,6.136,5.392,4.678,4.501,4.498,2020.0
8522,846,VUT,PCPIPCH,Vanuatu,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",11.24,26.846,6.673,1.653,5.516,1.066,4.766,16.039,8.76,7.748,4.759,6.469,4.058,3.566,2.303,2.23,0.926,2.813,3.556,1.999,2.538,3.578,1.964,3.016,1.419,1.199,2.041,3.935,4.842,4.297,2.763,0.874,1.347,1.459,0.799,2.483,0.842,3.067,2.381,2.713,5.678,5.413,2.61,2.319,2.165,2.165,2.165,2019.0
8567,299,VEN,PCPIPCH,Venezuela,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",21.355,16.244,9.607,6.242,12.25,11.382,11.544,28.137,29.468,84.463,40.656,34.205,31.423,38.122,60.817,59.923,99.876,50.04,35.782,23.57,16.206,12.531,22.434,31.091,21.747,15.955,13.663,18.699,31.441,26.041,28.187,26.09,21.069,40.639,62.169,121.738,254.949,438.117,65374.08,19906.02,2355.15,2700.0,2000.0,,,,,2020.0
8612,582,VNM,PCPIPCH,Vietnam,"Inflation, average consumer prices",Annual percentages of average consumer prices are year-on-year changes.,Percent change,,"See notes for:  Inflation, average consumer prices (Index).",25.156,69.6,95.401,49.487,64.897,91.602,453.538,360.357,374.354,95.77,36.031,81.817,37.705,8.379,9.483,16.926,5.593,3.095,8.11,4.108,-1.768,-0.31,4.079,3.303,7.895,8.394,7.503,8.349,23.115,6.717,9.207,18.678,9.103,6.595,4.085,0.631,2.668,3.521,3.54,2.797,3.222,2.034,2.317,3.158,4.0,4.0,4.0,2020.0
