,WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,Estimates Start After
2213,243,DOM,NGDPPC,Dominican Republic,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1534.32,1677.45,1792.32,1952.66,2397.6,3170.09,3503.7,4308.64,6170.65,7790.61,10866.33,17060.65,19671.07,21770.86,24179.29,27555.46,29789.49,34945.23,39088.85,42354.37,46834.04,50196.08,55338.13,71881.65,105669.67,120810.39,139051.48,158971.8,179064.0,185076.01,209229.12,230707.92,246464.76,267741.99,296015.51,321200.11,346131.71,373939.57,412603.28,440463.72,426535.66,486938.25,531999.74,575852.7,622992.27,674149.43,729130.7,2019.0
2258,248,ECU,NGDPPC,Ecuador,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2097.14,2087.38,2026.38,1732.5,1794.73,2044.31,1461.92,1332.15,1234.67,1182.53,1173.13,1286.62,1375.71,1572.84,1858.32,1980.37,2037.13,2253.23,2257.86,1598.77,1461.84,1909.42,2180.39,2434.98,2700.12,3025.01,3351.48,3588.31,4267.47,4241.94,4633.25,5192.88,5664.89,6030.5,6347.0,6099.35,6046.3,6216.61,6318.48,6260.6,5642.74,5884.15,6107.6,6247.54,6400.01,6561.66,6727.38,2020.0
2303,469,EGY,NGDPPC,Egypt,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",406.029,432.362,497.945,592.472,648.179,734.531,792.719,1109.65,1300.62,1586.51,1967.41,2230.4,2733.41,2992.19,3268.35,3723.98,4102.19,4499.83,4929.76,5166.68,5587.61,5775.87,5982.04,6455.75,7363.37,8008.77,8995.8,10640.48,12521.23,14250.3,16120.85,17909.05,20299.39,21990.54,24539.17,27459.55,29773.63,36449.58,45699.28,53812.94,57916.49,60806.79,66860.67,74441.83,82876.94,92304.38,102718.84,2020.0
2348,253,SLV,NGDPPC,El Salvador,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",827.158,721.104,706.494,672.516,488.784,471.502,469.937,472.147,543.469,611.47,914.131,983.18,1073.31,1216.7,1380.71,1585.11,1684.79,1778.84,1886.36,1930.62,2001.54,2072.3,2124.11,2209.5,2278.43,2428.57,2631.82,2786.16,2933.4,2858.48,2983.23,3266.01,3428.41,3509.53,3589.04,3705.58,3805.99,3910.26,4052.62,4167.44,3798.83,4244.3,4475.18,4626.44,4767.74,4894.17,5011.22,2019.0
2393,642,GNQ,NGDPPC,Equatorial Guinea,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",26072.65,29837.48,39791.2,48169.17,56861.27,92393.35,83611.68,85432.36,88434.14,80786.25,84974.44,84369.98,93082.03,97264.38,136514.03,166638.81,269650.24,563250.94,458542.22,770235.31,1339441.73,1916309.0,2155959.47,3145439.09,4331593.15,5699897.56,6657451.18,7554126.42,10184159.01,7805338.4,8487287.41,10122418.01,11005765.49,10002824.46,9515338.79,6632203.96,5453476.03,5588549.72,5536739.67,4918380.47,4101914.62,4643747.76,4281813.34,4180879.73,4153950.74,4088433.93,4072011.05,2015.0
2528,734,SWZ,NGDPPC,Eswatini,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1054.44,1220.4,1312.86,1345.64,1475.13,1697.97,2138.08,2386.86,3029.3,3426.52,4016.74,4328.33,4847.45,5717.48,6600.36,7877.01,8646.67,9699.04,10589.27,11379.64,12612.78,13757.98,15498.35,16912.53,18041.03,20196.47,22076.01,24000.28,26525.42,29358.6,31220.7,33387.37,37997.55,41747.72,44820.59,48024.53,51698.49,53683.63,55948.61,57950.77,58159.53,60274.48,63552.64,66592.84,70350.28,74401.58,78642.62,2017.0
2573,644,ETH,NGDPPC,Ethiopia,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",445.418,446.289,456.552,491.959,450.065,510.271,513.321,531.366,533.149,542.821,557.0,595.438,607.234,753.151,774.261,897.629,981.918,988.546,924.818,967.236,1057.14,1048.15,997.728,1037.15,1194.26,1429.42,1721.8,2192.08,3114.17,4137.06,4654.87,6114.54,8731.87,9969.71,12007.52,14460.31,17194.72,19780.63,23371.2,28132.89,34724.59,41308.89,,,,,,2016.0
2618,819,FJI,NGDPPC,Fiji,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1681.8,1762.38,1810.6,1811.4,1979.91,2012.25,2213.72,2210.21,2392.1,2591.56,2901.39,2968.27,3320.04,3607.47,3793.45,3902.74,4176.1,4194.56,4534.4,5231.84,4868.15,5096.28,5395.95,5838.22,6241.98,6668.25,6996.88,7094.14,7229.64,7193.96,7683.0,8590.96,8981.18,9701.2,10590.25,11296.82,11773.4,12504.37,13093.58,13271.15,10833.47,10456.82,11231.15,12345.59,13354.07,14181.98,14899.17,2017.0
2663,172,FIN,NGDPPC,Finland,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",7059.3,7956.51,8900.6,9870.47,10985.54,11910.09,12776.28,13754.75,15541.65,17344.12,18285.48,17385.09,16858.61,16955.15,17871.32,19328.06,19950.45,21590.04,23405.06,24597.81,26384.46,27914.46,28583.03,29147.22,30414.97,31449.16,32897.8,35450.75,36650.43,34122.47,35157.54,36834.95,37220.34,37651.24,37953.91,38632.04,39640.2,41120.99,42347.63,43512.24,42746.7,44813.39,47063.37,48601.98,50341.04,52387.13,54128.08,2020.0
2708,132,FRA,NGDPPC,France,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",8407.94,9439.16,10784.74,11903.24,12879.71,13736.88,14700.92,15372.77,16531.69,17720.36,18621.45,19206.41,19803.41,19908.24,20496.25,21094.71,21614.66,22244.76,23189.02,23950.09,25121.14,25953.92,26603.08,27131.72,28163.08,28966.71,30100.31,31416.01,32065.41,30999.76,31789.72,32636.08,32958.93,33237.99,33575.41,34189.8,34654.43,35539.49,36446.0,37508.87,35361.24,37706.09,39710.25,40790.95,41827.75,42803.52,43842.78,2020.0
2753,646,GAB,NGDPPC,Gabon,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1287451.25,1460990.13,1620195.88,1760143.15,1899175.99,2012002.37,1986179.6,1276059.78,1364480.23,1562880.2,1855657.02,1690756.99,1592256.36,1607688.96,2384016.65,2474199.94,2840607.94,2958090.5,2455153.09,2599933.43,3187746.19,2977859.58,2922795.13,2909259.89,3079795.5,3658573.61,3798404.11,4140720.09,4647060.6,3699042.99,4416541.26,5134433.56,5053048.96,4820759.12,4811307.04,4405922.36,4198120.43,4281153.51,4563979.98,4752321.68,4182701.39,4706383.56,4934242.44,4966898.0,5041702.44,5179717.12,5397300.68,2004.0
2798,648,GMB,NGDPPC,The Gambia,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1734.39,1790.12,1891.97,2111.28,2068.5,2515.07,3353.51,4411.64,4664.68,5322.05,6230.92,7000.31,7388.69,7659.89,7706.94,7781.34,8094.35,8352.04,8677.66,9244.35,9797.86,11562.42,12579.43,16585.32,19302.0,19023.27,18589.67,19410.71,20517.13,22202.26,24108.19,22472.09,23826.27,25188.84,25349.81,28084.85,29960.81,31682.72,35281.67,38655.57,39699.1,42385.99,45837.81,49875.22,53878.09,58097.6,62416.76,2018.0
2888,134,DEU,NGDPPC,Germany,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",10309.04,10740.65,11172.77,11756.43,12383.33,12960.73,13696.14,14142.36,14800.47,15585.18,16687.27,19829.13,21143.6,21630.35,22546.05,23301.64,23584.98,24060.16,24733.12,25293.75,25892.15,26651.21,26944.85,27119.52,27775.89,28133.69,29382.41,30861.4,31530.01,30388.16,31941.31,33553.95,34134.5,34860.38,36148.59,37046.04,38066.64,39526.6,40622.76,41800.88,40494.46,42523.67,45258.44,46694.91,48160.56,49642.71,51287.96,2020.0
2933,652,GHA,NGDPPC,Ghana,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",0.959,1.522,1.724,3.631,5.005,6.593,9.757,13.754,18.812,24.936,34.102,42.012,48.177,57.156,75.86,110.168,155.37,193.65,231.765,269.913,330.49,451.767,566.112,745.814,875.456,1043.39,1209.96,1422.16,1785.73,2113.27,2514.35,3222.86,3947.01,4701.01,5857.2,6623.73,7753.07,9080.9,10441.28,11818.52,12459.49,14278.43,15917.11,17419.73,19068.51,20868.46,22762.05,2018.0
2978,174,GRC,NGDPPC,Greece,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",735.572,869.972,1087.8,1289.56,1595.53,1937.44,2308.29,2590.86,3142.99,3719.68,4461.56,5428.66,6218.48,6959.05,7847.63,8758.47,9649.11,10701.02,11615.37,12343.03,12997.39,13926.74,14885.92,16251.35,17557.18,18009.35,19630.13,20907.2,21693.28,21228.97,20156.33,18277.52,16992.79,16323.36,16230.63,16219.35,16157.37,16451.41,16732.54,17102.09,15471.29,16600.89,17518.83,18213.11,18862.53,19536.13,20209.91,2020.0
3023,328,GRD,NGDPPC,Grenada,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",3363.17,3446.2,3636.56,3706.21,3990.37,4530.83,5055.65,5838.87,6503.58,7446.25,7794.93,8418.34,8618.99,8515.28,8835.88,9212.35,9808.22,10425.73,11800.67,12705.68,13653.84,13610.74,14077.25,15343.31,15502.46,17939.38,17977.19,19475.11,21147.39,19685.22,19597.09,19687.69,20099.02,21031.97,22599.08,24560.64,25996.3,27412.65,28260.37,28642.63,24652.0,25853.43,27523.82,29370.96,31235.97,32716.6,34177.47,2019.0
3068,258,GTM,NGDPPC,Guatemala,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1070.28,1140.22,1126.19,1139.96,1163.06,1338.72,1849.08,2016.3,2281.19,2565.71,3628.44,4857.91,5405.54,6255.25,7068.04,7837.78,8577.82,9457.18,10591.44,11279.05,12076.67,12997.01,14042.8,14662.34,15515.6,16431.17,17766.85,19621.71,21727.84,21652.71,22858.83,24707.69,25599.62,26698.38,28092.67,29289.34,30271.92,31116.61,31884.12,33651.31,33338.39,35490.36,37659.57,39565.36,41456.71,43491.12,45670.56,2020.0
3158,654,GNB,NGDPPC,Guinea-Bissau,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",78212.7,125998.99,169743.08,217464.27,169847.19,251268.12,185239.99,133430.92,120675.26,152424.1,155001.04,221778.97,217898.96,178115.93,191056.11,358882.11,343269.15,363969.55,304813.8,305224.77,232804.95,247813.51,259979.02,252360.31,236251.08,254093.44,244481.14,260062.77,299856.91,288870.89,318557.4,365379.06,351294.09,351615.55,351872.2,418474.52,443444.06,501946.49,481048.75,474894.53,453973.15,471252.56,492867.73,520913.05,550549.12,582124.37,615767.44,2017.0
3203,336,GUY,NGDPPC,Guyana,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2809.73,2969.55,2714.59,2764.62,3299.2,3930.01,4501.86,9582.75,11258.71,31130.5,47948.12,118371.73,143108.48,176533.44,224984.15,260180.81,287561.95,307820.28,306435.33,357906.9,367997.8,379065.61,399054.44,415696.19,442629.99,460820.1,510834.17,603193.16,678025.01,705129.9,781412.48,898243.17,1095417.11,1124891.35,1115383.51,1152264.71,1197043.07,1260508.65,1271337.42,1374927.11,1449638.32,1941527.43,2561313.07,3138181.46,3295083.2,3496282.87,3733214.43,2019.0
3248,263,HTI,NGDPPC,Haiti,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2239.13,2421.22,2473.84,2608.35,2839.07,3096.75,3379.78,1635.61,1062.86,962.898,1200.94,1271.07,1217.17,1803.62,5864.02,8956.81,10068.61,11443.91,13109.14,14157.81,15588.69,17303.85,18515.08,21692.83,26197.52,30139.38,32991.16,37090.0,41101.92,47544.49,47400.51,51142.5,54737.44,60748.62,62869.22,66006.91,76230.05,87766.92,94326.79,107448.41,123468.09,140475.5,162244.4,187887.64,211224.32,237729.8,265468.43,2003.0
3293,268,HND,NGDPPC,Honduras,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1910.5,2034.13,2031.75,2088.41,2184.91,2323.84,2360.92,2499.17,2702.74,2934.06,3459.2,4374.85,4901.08,5750.74,7111.6,8982.64,10510.28,12478.77,13857.65,14388.97,16222.38,17538.1,18640.74,20097.3,22176.1,24634.37,27021.21,29911.85,32880.39,33816.69,35982.82,39504.87,41819.4,42795.76,46298.85,50522.27,53480.16,57588.83,59915.06,62937.11,58915.11,63508.88,67520.31,71451.73,75685.08,80246.6,85247.07,2019.0
3338,532,HKG,NGDPPC,Hong Kong SAR,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",28383.39,33509.07,37263.3,40613.45,48240.99,50564.87,57589.52,70302.74,82177.34,93697.55,104182.55,118880.02,137089.65,155219.74,171524.52,178469.86,191027.9,210702.2,198692.77,193736.59,199284.96,196297.64,192890.07,185782.35,193734.5,206517.45,217741.41,237915.95,245191.34,237156.97,251886.96,272090.86,284069.03,296537.88,311600.19,328095.54,337590.38,358741.15,378702.58,378225.72,361931.53,383657.86,402586.06,421269.61,440302.09,460355.75,481754.64,2020.0
3383,944,HUN,NGDPPC,Hungary,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",69992.15,75735.99,82418.14,87322.18,95599.35,101389.57,107192.18,121317.73,143100.95,171865.46,209356.25,250380.34,294898.74,355883.64,438417.41,564620.59,690078.97,857641.01,1015838.33,1135038.14,1303468.21,1509676.47,1713401.38,1886591.5,2083370.27,2233018.42,2413049.42,2553285.22,2709543.55,2637649.69,2739291.99,2854145.9,2911837.5,3056909.88,3314992.2,3544776.08,3679293.29,4004228.41,4433458.07,4862782.26,4886741.56,5475398.18,5986666.94,6452279.02,6893924.48,7301749.25,7726205.87,2020.0
3428,176,ISL,NGDPPC,Iceland,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",72603.21,111647.65,173031.16,294766.14,384743.97,519557.75,681747.74,881671.07,1068472.74,1291801.93,1495061.51,1603698.68,1575793.49,1605533.91,1688645.78,1728014.71,1856310.9,1988783.66,2215305.03,2356513.32,2542782.81,2831289.42,2980511.21,3039241.38,3339715.04,3615497.81,4087205.02,4507891.52,5039085.9,5092529.62,5292217.36,5542464.8,5773796.45,6121184.25,6406342.6,7021719.84,7554396.76,7808384.24,8163948.92,8537265.65,8076968.92,8654240.12,9149351.83,9481391.61,9751955.15,10218639.21,10763597.66,2018.0
3473,534,IND,NGDPPC,India,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2140.94,2457.49,2685.51,3055.95,3346.37,3691.21,4039.39,4492.12,5216.82,5868.21,6712.78,7560.81,8517.97,9611.29,11057.41,12726.38,14447.55,15709.8,17689.13,19489.56,20608.21,21914.84,23198.45,25564.04,28701.69,32183.14,36849.05,42148.83,46891.0,53196.11,63066.02,69874.5,78560.16,87703.9,96232.79,105116.55,116206.56,127665.39,139632.69,148807.99,143230.37,161359.54,182503.06,201740.94,222419.61,245029.54,269840.81,2013.0
3518,536,IDN,NGDPPC,Indonesia,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",422113.95,465602.1,490737.79,599639.48,689644.44,731002.36,782662.18,925326.39,1048394.84,1233537.17,1420350.64,1653022.33,1842676.2,2114352.26,2410617.3,2819806.12,3266326.28,3805801.47,5728696.1,6516424.78,7328240.7,8558977.96,9338261.5,10176465.26,11439233.97,13628832.87,16173465.63,18867051.35,23440305.61,25656746.41,28884425.18,32363747.86,35105215.36,38365914.7,41915863.36,45097333.64,47976388.46,51997473.56,56173024.39,59317457.93,57120385.12,60443649.48,65337960.91,71045626.63,76523753.96,82233398.88,88324036.76,2020.0
3563,429,IRN,NGDPPC,Islamic Republic of Iran,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",197079.02,220382.19,255495.93,324024.84,347926.6,329663.99,323750.21,390274.79,412716.42,501053.29,720077.48,975402.79,1300072.4,1896812.17,2473117.3,3483126.94,4728028.34,5340432.57,5813298.74,7603973.66,9912457.67,10987497.11,15513914.89,18709148.6,23952473.29,29253601.42,34643272.82,45501988.29,53797256.56,56115685.63,67907077.51,85114523.67,96556231.09,129109821.09,146775264.94,143617226.82,163450543.89,188111304.99,232261534.99,293191245.49,416983853.01,600706025.13,767953272.7,964747254.82,1213282981.64,1527076324.06,1923552144.04,2019.0
3653,178,IRL,NGDPPC,Ireland,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",3857.51,4623.09,5426.71,5940.44,6532.27,7073.82,7533.75,8038.1,8625.08,9625.53,10447.32,10808.94,11419.33,12231.57,13103.61,15112.74,16486.13,18796.66,21556.11,24590.17,28339.48,31396.81,34376.0,36202.11,38114.55,40550.59,42797.1,44337.0,41473.01,37281.75,36638.7,37448.11,38115.06,38745.24,41764.92,55749.64,56599.44,61531.59,66727.38,72019.0,74657.72,85732.49,89570.09,93733.84,97631.16,101813.16,106383.2,2020.0
3698,436,ISR,NGDPPC,Israel,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",31.241,73.315,163.87,414.553,2020.92,7419.86,11352.21,14299.1,17469.83,20943.78,25207.99,30437.34,35428.54,39924.37,47269.51,54667.78,61892.26,67970.84,73870.6,79287.44,85916.6,85479.52,87409.0,86523.23,89276.72,92422.66,97401.49,102563.33,106419.96,109292.91,115127.82,120895.78,126016.15,131847.26,135476.01,139237.47,143412.9,146829.23,151088.3,156716.8,152089.51,161861.66,169133.01,175304.41,181096.93,186896.12,192929.5,2020.0
3743,136,ITA,NGDPPC,Italy,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",3774.3,4513.96,5323.45,6194.51,7082.16,7945.05,8782.76,9608.29,10674.29,11711.69,12738.39,13902.73,14623.68,15049.56,15911.96,17385.05,18398.91,19205.82,20013.5,20649.59,21810.19,22895.37,23691.53,24388.55,25208.61,25732.64,26637.74,27599.06,27756.8,26543.93,26993.99,27502.88,27025.26,26755.51,26967.96,27454.04,28186.21,28911.06,29556.76,29940.52,27692.05,29794.52,31607.69,32511.07,33263.32,34051.04,34872.02,2019.0
3788,343,JAM,NGDPPC,Jamaica,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2161.6,2332.7,2633.53,3184.4,4133.28,4962.73,5691.24,6372.28,7550.03,9054.78,14196.21,21777.26,41501.45,56117.28,73940.54,93884.33,110435.65,118511.75,126738.72,135615.12,149905.57,162353.46,179602.41,207084.24,235956.43,264421.95,295111.67,332045.34,372644.18,396602.52,427661.51,459026.09,484916.26,527790.24,567782.68,610294.29,647021.46,695197.0,742315.77,771895.39,722862.7,800386.17,874310.58,943854.64,1011595.93,1080538.59,1152050.01,2019.0
3833,158,JPN,NGDPPC,Japan,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2190089.73,2332027.8,2434178.64,2526284.02,2661523.17,2818492.76,2943480.45,3063102.17,3277491.49,3495493.92,3749540.16,3975432.86,4061590.29,4050404.04,4083528.4,4158396.8,4260257.97,4313477.87,4246165.11,4171595.82,4221493.9,4181893.67,4116776.51,4105229.72,4144543.14,4168353.53,4189322.19,4221137.33,4133559.05,3880330.35,3962014.51,3891462.55,3923699.99,3995054.42,4081286.51,4237225.49,4287683.07,4363632.78,4396917.94,4435580.52,4280443.79,4414844.42,4599875.53,4704816.0,4781476.31,4855659.35,4925805.98,2015.0
3878,439,JOR,NGDPPC,Jordan,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",505.918,606.949,664.764,690.68,708.276,701.7,767.256,753.881,744.908,736.729,799.669,812.678,948.421,956.099,1022.36,1063.18,1074.03,1096.37,1173.91,1188.07,1212.15,1263.51,1325.02,1381.26,1507.2,1610.74,1855.11,2019.97,2477.75,2554.11,2682.26,2767.3,2810.18,2907.56,2969.79,2991.14,2995.38,3030.19,3077.79,3137.81,3039.11,3115.09,3236.52,3397.88,3575.57,3762.56,3959.33,2018.0
3968,664,KEN,NGDPPC,Kenya,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",9685.18,10722.32,12026.3,13090.03,14219.43,15614.63,17742.71,19034.3,20571.57,22892.95,25720.3,28314.87,31641.0,38479.69,43265.31,48942.64,59854.59,65202.49,66199.32,68369.49,68376.65,68356.42,70731.37,72429.99,74515.7,79820.7,86765.41,95097.6,90955.43,86887.07,93202.85,105380.11,117999.79,128292.8,141599.88,158991.16,171423.56,186858.95,200866.81,215454.92,220834.03,240471.14,261732.36,284094.58,307947.1,333985.82,362252.39,2019.0
4013,826,KIR,NGDPPC,Kiribati,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",632.272,643.875,644.864,698.522,767.713,714.93,714.965,756.805,831.844,795.277,761.386,828.865,879.827,916.466,979.16,972.475,1081.9,1127.71,1279.05,1290.23,1378.16,1415.86,1516.57,1559.23,1531.91,1586.89,1548.33,1641.24,1703.46,1683.39,1651.52,1686.8,1736.1,1787.83,1834.35,2068.13,2149.36,2160.52,2337.32,2437.79,2423.75,2533.06,2637.78,2705.12,2763.6,2816.68,2858.08,2017.0
4058,542,KOR,NGDPPC,Korea,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1042003.32,1282686.82,1456697.54,1705823.42,1945042.46,2159737.61,2498828.42,2923903.38,3473482.48,3905902.41,4678321.77,5600581.07,6344082.95,7131665.41,8344098.34,9690834.21,10782083.24,11794550.07,11606307.78,12687583.89,13862167.32,14925456.03,16470682.09,17484325.78,18893338.35,19870426.96,20760465.71,22382472.73,23529170.74,24445360.46,26690241.17,27813991.0,28687560.1,29761097.47,30798658.1,32500678.67,33987783.51,35740459.5,36781950.1,37217783.22,37333541.6,39923835.0,42007719.12,43891764.28,45808631.28,47845912.47,49892136.82,2020.0
4148,443,KWT,NGDPPC,Kuwait,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",5667.1,4915.5,4150.97,3884.7,4015.38,3793.88,2890.46,3280.61,2886.55,3401.29,2501.21,2302.1,4103.22,4885.53,4032.65,4139.77,4511.54,4168.1,3481.7,4066.37,5218.68,4632.15,4789.08,5598.42,6361.25,7888.24,9258.52,9583.63,11511.36,8750.95,9234.67,11498.01,12799.07,12691.03,11458.67,8241.29,7635.89,8249.32,9029.58,8657.0,6946.48,8478.69,8750.24,8742.13,8802.2,8930.07,9153.94,2020.0
4238,544,LAO,NGDPPC,Lao P.D.R.,"Gross domestic product per capita, current prices",GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.,National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",6169.15,6924.46,11853.09,21140.03,29468.94,46366.21,66569.4,84040.01,119132.22,210429.8,291225.23,333327.72,378707.36,414760.74,470491.14,587667.79,698307.42,871125.83,855159.37,1894821.5,2654582.67,3081880.53,3585124.83,4241082.98,4955536.82,5647635.51,6791598.37,7678390.8,8591564.91,8910865.89,9920802.88,11336909.68,12663436.8,14349983.21,16084503.85,17393383.94,18884310.53,20235455.53,21583805.59,22747383.09,23430872.98,24735539.37,26585523.71,28228512.08,30303711.49,32640184.18,35103116.79,2020.0
